Ticker,Name,Exchange,Sector,Industry,SCTR,Universe,Close,Volume
BRSP,"BrightSpire Capital, Inc.",NYSE,Real Estate,Industrial & Office REITs,54.4,sml,7.425,342641
BSIG,BrightSphere Investment Group Inc.,NYSE,Financial,Asset Managers,92.1,sml,25.110,72585
BST,BlackRock Science and Technology Trust,NYSE,,,48.2,sml,31.420,128097
BSTZ,BlackRock Science and Technology Trust II,NYSE,,,45.7,sml,17.630,271984
BTAI,"BioXcel Therapeutics, Inc.",NASD,Health Care,Biotechnology,98.8,sml,31.800,197356
BTT,BlackRock Municipal Target Term Trust Inc.,NYSE,,,50.3,sml,21.250,79613
BTZ,BlackRock Credit Allocation Income Trust IV,NYSE,,,59.3,sml,10.705,139723
BUR,Burford Capital Ltd.,NYSE,Financial,Asset Managers,37.3,sml,8.140,919933
BUSE,First Busey Corp.,NASD,Financial,Banks,70.4,sml,24.270,100431
BVN,Compania de Minas Buenaventura SA,NYSE,Materials,Gold Mining,86.0,sml,7.630,675115
BXMX,Nuveen S&P 500 Buy-Write Income Fund,NYSE,,,65.2,sml,13.240,116368
BY,"Byline Bancorp, Inc.",NYSE,Financial,Banks,78.7,sml,24.710,117246
BYND,Beyond Meat Inc.,NASD,Consumer Staples,Food Products,30.6,sml,17.880,2332186
C/PK,"Citigroup, Inc.",NYSE,Financial,Banks,65.6,sml,25.160,115356
CAAP,Corporation America Airports SA,NYSE,Industrial,Transportation Services,91.2,sml,9.500,15771
CAKE,Cheesecake Factory Inc.,NASD,Consumer Discretionary,Restaurants & Bars,80.0,sml,37.630,496685
CAL,"Caleres, Inc.",NYSE,Consumer Discretionary,Apparel Retailers,71.9,sml,26.115,316102
CAMT,Camtek Ltd.,NASD,Technology,Electronic Equipment,64.6,sml,26.920,192397
CAPL,CrossAmerica Partners LP,NYSE,Energy,Pipelines,73.1,sml,21.410,28348
CARS,Cars.com Inc.,NYSE,Technology,Software,95.3,sml,19.185,407414
CASH,"Meta Financial Group, Inc.",NASD,Financial,Banks,93.1,sml,51.620,93332
CBD,"Companhia Brasileira de Distribuicao, SA",NYSE,Consumer Staples,Food Retailers,22.5,sml,3.002,2556342
CCF,Chase Corp.,AMEX,Materials,Commodity Chemicals,83.1,sml,99.732,7646
CCO,Clear Channel Outdoor Holdings Inc.,NYSE,Communication Services,Media Agencies,67.9,sml,1.715,2890660
CCRN,"Cross Country Healthcare, Inc.",NASD,Consumer Discretionary,Business Training Agencies,58.2,sml,26.390,738520
CCS,"Century Communities, Inc.",NYSE,Consumer Discretionary,Home Construction,86.4,sml,60.010,84626
CCSI,Consensus Cloud Solutions Inc.,NASD,Technology,Software,18.0,sml,40.960,164361
CD,Chindata Group Holdings Ltd.,NASD,Technology,Computer Services,28.5,sml,6.805,768397
CDE,Coeur Mining Inc,NYSE,Materials,Gold Mining,40.8,sml,3.115,3783827
CDMO,"Avid Bioservices, Inc.",NASD,Health Care,Biotechnology,60.0,sml,16.470,141247
CDNA,CareDx Inc.,NASD,Health Care,Health Care Providers,53.6,sml,17.200,1564076
CEI,"Camber Energy, Inc.",AMEX,Energy,Exploration & Production,1.6,sml,1.730,420771
CEIX,CONSOL Energy Inc.,NYSE,Energy,Coal,18.7,mid,55.450,473127
CENX,Century Aluminum Co.,NASD,Materials,Aluminum,93.7,sml,12.070,1788618
CEPU,Central Puerto S.A.,NYSE,Utilities,Conventional Electricity,91.9,sml,6.150,195184
CET,Central Securities Corp.,AMEX,,,67.0,sml,35.482,4815
CFFN,Capitol Federal Financial,NASD,Financial,Banks,56.6,sml,8.415,300507
CGAU,Centerra Gold Inc.,NYSE,Materials,Gold Mining,89.4,sml,6.340,279039
CGC,Canopy Growth Corp.,NYSE,Health Care,Pharmaceuticals,13.8,sml,2.310,3448777
CHCO,City Holding Co.,NASD,Financial,Banks,82.1,sml,98.210,36322
CHCT,"Community Healthcare Trust, Inc.",NYSE,Real Estate,Specialty REITs,68.7,sml,39.220,53921
CHEF,"Chefs' Warehouse, Inc.",NASD,Consumer Staples,Food Retailers,41.8,sml,32.760,313713
CHI,CALAMOS Convertible Opportunities and Income Fund,NASD,,,75.9,sml,11.940,168289
CHY,CALAMOS Convertible and High Income Fund,NASD,,,71.7,sml,12.233,88666
CIM,Chimera Investment Corp.,NYSE,Real Estate,Mortgage REITs,34.0,sml,6.505,969702
CLB,Core Laboratories N V,NYSE,Energy,Oil Equipment & Services,87.8,sml,23.700,125211
CLBT,Cellebrite DI Ltd.,NASD,Technology,Software,89.5,sml,6.055,240606
CLFD,Clearfield Inc.,NASD,Technology,Telecom Equipment,16.8,sml,62.700,195235
CLM,Cornerstone Strategic Value Fund Inc.,AMEX,,,48.7,sml,8.045,1027785
CLMT,Calumet Specialty Products Partners L.P.,NASD,Materials,Specialty Chemicals,88.9,sml,19.500,27599
CLNE,Clean Energy Fuels Corp.,NASD,Energy,Integrated Oil & Gas,36.2,sml,5.545,2220027
CLS,"Celestica, Inc.",NYSE,Technology,Electrical Components,84.8,sml,12.920,192107
CMCO,Columbus McKinnon Corp.,NASD,Industrial,Commercial Vehicles,83.3,sml,37.060,44041
CMP,"Compass Minerals Intl, Inc.",NYSE,Materials,General Mining,37.0,sml,38.780,140436
CMPR,Cimpress NV,NASD,Industrial,Business Support Services,70.3,sml,35.500,60704
CMRE,Costamare Inc.,NYSE,Industrial,Marine Transportation,65.4,sml,10.545,411570
CMTG,Claros Mortgage Trust Inc.,NYSE,Real Estate,Mortgage REITs,9.5,mid,13.915,171681
CNDT,Conduent Inc.,NASD,Technology,Computer Services,37.2,sml,3.985,648019
CNK,Cinemark Holdings Corp.,NYSE,Consumer Discretionary,Recreational Services,77.6,sml,13.674,1968267
CNNE,"Cannae Holdings, Inc.",NYSE,Financial,Asset Managers,57.0,sml,22.460,211753
CNOB,ConnectOne Bancorp Inc.,NASD,Financial,Banks,58.7,sml,24.420,38403
CNXN,"PC Connection, Inc.",NASD,Technology,Computer Hardware,38.2,sml,43.890,22585
COCO,Vita Coco Company Inc.,NASD,Consumer Staples,Food Products,93.0,sml,17.320,241074
CODI,Compass Diversified Holdings,NYSE,Financial,Specialty Finance,70.7,sml,21.755,117824
COGT,"Cogent Biosciences, Inc",NASD,Health Care,Biotechnology,49.6,sml,13.195,280249
COHU,"Cohu, Inc.",NASD,Technology,Semiconductors,90.2,sml,37.700,227738
COLL,"Collegium Pharmaceutical, Inc.",NASD,Health Care,Pharmaceuticals,92.3,sml,26.775,303364
COMM,"CommScope, Inc.",NASD,Technology,Electrical Components,23.7,sml,7.230,3152818
COMP,Compass Inc.,NYSE,Technology,Software,56.6,sml,3.590,1076681
COUR,Coursera Inc.,NYSE,,,27.8,sml,11.355,692204
COWN,"Cowen, Inc.",NASD,Financial,Investment Services,74.5,sml,39.000,459745
CPRX,Catalyst Pharmaceuticals Partners Inc.,NASD,Health Care,Pharmaceuticals,73.5,sml,15.250,470771
CPUH,Compute Health Acquisition Corp.,NYSE,,,67.7,sml,10.250,16901
CPUH/U,Compute Health Acquisition Corp.,NYSE,,,70.8,sml,10.350,474
CRAI,"CRA International, Inc.",NASD,Industrial,Business Support Services,90.4,sml,125.430,47294
CRDO,Credo Technology Group Holding Ltd.,NASD,Technology,Telecom Equipment,20.5,sml,10.645,1325930
CRNC,Cerence Inc.,NASD,Technology,Software,88.1,sml,27.350,148665
CRNX,"Crinetics Pharmaceuticals, Inc.",NASD,Health Care,Pharmaceuticals,67.0,sml,19.700,130502
CRON,Cronos Group Inc.,NASD,Health Care,Biotechnology,21.3,sml,2.165,4527931
CRSR,Corsair Gaming Inc.,NASD,Technology,Computer Hardware,83.5,sml,17.545,256333
CSGS,"CSG Systems Intl, Inc.",NASD,Technology,Software,51.8,sml,56.620,81289
CSII,"Cardiovascular Systems, Inc.",NASD,Health Care,Medical Equipment,95.4,sml,19.705,269880
CSR,Centerspace,NYSE,Real Estate,Diversified REITs,37.8,sml,63.250,76203
CTKB,Cytek BioSciences Inc.,NASD,Health Care,Medical Supplies,31.3,sml,10.440,465516
CTOS,"Custom Truck One Source, Inc.",NYSE,Industrial,Industrial Machinery,77.8,sml,7.260,137190
CTRE,"CareTrust REIT, Inc.",NYSE,Real Estate,Specialty REITs,56.2,sml,19.855,221393
CTS,CTS Corp.,NYSE,Technology,Electrical Components,69.2,sml,43.510,42845
CUBI,"Customers Bancorp, Inc.",NYSE,Financial,Banks,47.8,sml,31.255,190588
CUK,Carnival Plc.,NYSE,Consumer Discretionary,Recreational Services,65.6,sml,9.650,1350039
CVAC,CureVac B.V.,NASD,Health Care,Biotechnology,22.8,sml,8.560,183990
CVII,Churchill Capital Corp,NYSE,,,64.4,sml,10.040,8415
CVNA,Carvana Co.,NYSE,Consumer Discretionary,Specialty Retailers,6.4,sml,9.620,18006232
CWH,"Camping World Holdings, Inc.",NYSE,Consumer Discretionary,Recreational Products,32.2,sml,23.120,558513
CXW,"CoreCivic, Inc.",NYSE,Industrial,Business Support Services,39.3,sml,9.700,499321
CYH,Community Health Systems,NYSE,Health Care,Health Care Providers,97.4,sml,6.045,899996
CYRX,CryoPort Inc.,NASD,Materials,Containers & Packaging,26.7,sml,21.720,224944
CZOO,Cazoo Group Ltd,NYSE,,,1.4,sml,2.300,134125
DAC,Danaos Corp.,NYSE,Industrial,Marine Transportation,50.4,sml,58.028,88386
DAWN,Day One Biopharmaceuticals Inc.,NASD,Health Care,Biotechnology,32.6,sml,18.470,152128
DCBO,Docebo Inc.,NASD,Technology,Software,73.1,sml,34.890,12124
DCGO,DocGo Inc.,NASD,Health Care,Health Care Providers,59.1,sml,9.250,281627
DCOM,"Dime Community Bancshares, Inc.",NASD,Financial,Banks,55.4,sml,30.660,50397
DCPH,"Deciphera Pharmaceuticals, Inc.",NASD,Health Care,Biotechnology,35.2,sml,14.495,197769
DDD,3D Systems Corp.,NYSE,Technology,Computer Hardware,44.7,sml,9.920,1010287
DEA,"Easterly Government Properties, Inc.",NYSE,Real Estate,Industrial & Office REITs,37.9,sml,15.225,707721
DFH,Dream Finders Homes Inc.,NYSE,Consumer Discretionary,Home Construction,66.0,sml,12.010,50659
DFIN,"Donnelley Financial Solutions, Inc.",NYSE,Industrial,Business Support Services,67.6,sml,42.625,101977
DGII,Digi Intl Inc.,NASD,Technology,Telecom Equipment,57.6,sml,33.300,148229
DH,Definitive Healthcare Corp.,NASD,Technology,Software,18.1,sml,11.340,868613
DHT,DHT Holdings Inc.,NYSE,Industrial,Marine Transportation,97.0,sml,11.550,1241082
DICE,DICE Therapeutics Inc.,NASD,Health Care,Pharmaceuticals,92.3,sml,29.250,144153
DIN,"Dine Brands Global, Inc.",NYSE,Consumer Discretionary,Restaurants & Bars,77.9,sml,77.105,226186
DK,"Delek US Holdings, Inc.",NYSE,Energy,Exploration & Production,45.0,sml,26.070,2875894
DMLP,"Dorchester Minerals, L.P.",NASD,Energy,Exploration & Production,87.0,sml,31.600,154411
DNN,Denison Mines Corp.,AMEX,Materials,Nonferrous Metals,,,1.240,2165498
DNOW,NOW Inc.,NYSE,Energy,Oil Equipment & Services,67.4,sml,12.915,282200
DO,"Diamond Offshore Drilling, Inc.",NYSE,Energy,Oil Equipment & Services,,,12.015,984205
DOLE,Dole Plc,NYSE,Consumer Staples,Food Products,89.1,sml,11.675,228115
DOOR,Masonite Intl Corp.,NYSE,Industrial,Building Materials,76.0,sml,89.111,77582
DRH,DiamondRock Hospitality Co.,NYSE,Real Estate,Hotel & Lodging REITs,51.5,sml,8.735,742200
DRQ,"Dril Quip, Inc.",NYSE,Energy,Oil Equipment & Services,94.7,sml,34.080,305234
DRRX,Durect Corp.,NASD,Health Care,Pharmaceuticals,24.0,sml,5.035,10965
DSEY,Diversey Holdings Ltd.,NASD,Industrial,Industrial Suppliers,51.7,sml,5.935,147962
DSGR,"Distribution Solutions Group, Inc.",NASD,Industrial,Industrial Suppliers,82.6,sml,44.570,15890
DSL,DoubleLine Income Solutions Fund,NYSE,Financial,Asset Managers,71.7,sml,12.230,490119
DVAX,Dynavax Technologies Corp.,NASD,Health Care,Biotechnology,37.9,sml,10.365,716411
EAF,GrafTech Intl Ltd.,NYSE,Industrial,Diversified Industrials,42.4,sml,5.670,903288
EAT,"Brinker Intl, Inc.",NYSE,Consumer Discretionary,Restaurants & Bars,90.0,sml,38.380,487995
EB,"Eventbrite, Inc.",NYSE,Communication Services,Internet,82.9,sml,8.820,618201
EBON,Ebang International Holdings Inc,NASD,Technology,Computer Hardware,15.2,sml,7.540,12598
EBR/B,Centrais Eletricas Brasileiras SA,NYSE,Utilities,Conventional Electricity,6.3,mid,6.890,21086
ECPG,Encore Capital Group Inc.,NASD,Financial,Consumer Finance,46.6,sml,52.150,520693
ECVT,Ecovyst Inc.,NYSE,Materials,Specialty Chemicals,59.9,sml,10.005,867106
EFC,Ellington Financial Inc.,NYSE,Financial,Mortgage Finance,44.1,sml,12.830,368273
EFXT,Enerflex Ltd.,NYSE,Energy,Oil Equipment & Services,,,6.570,31948
EGBN,"Eagle Bancorp, Inc.",NASD,Financial,Banks,43.7,sml,44.080,130801
EGLE,Eagle Bulk Shipping Inc.,NYSE,Industrial,Marine Transportation,95.5,sml,65.830,184812
EGO,Eldorado Gold Corp.,NYSE,Materials,Gold Mining,93.4,sml,9.285,999601
EIG,Employers Holdings Inc.,NYSE,Financial,Life Insurance,82.4,sml,44.150,71501
ELME,Elme Communities,NYSE,Real Estate,Diversified REITs,51.8,sml,18.700,186778
EMBC,Embecta Corp.,NASD,Health Care,Medical Equipment,,,32.090,277631
ENTA,"Enanta Pharmaceuticals, Inc.",NASD,Health Care,Biotechnology,36.2,sml,48.200,90300
ENVA,"Enova International, Inc.",NYSE,Financial,Consumer Finance,92.4,sml,48.975,104906
ENVX,Enovix Corporation,NASD,Industrial,Industrial Suppliers,3.4,mid,9.235,3281108
EOS,Eaton Vance Enhanced Equity Income Fund II,NYSE,,,46.7,sml,16.260,106683
EPAC,Enerpac Tool Group Corp.,NYSE,Industrial,Diversified Industrials,89.3,sml,26.945,104809
EQRX,EQRx Inc.,NASD,Health Care,Pharmaceuticals,1.0,mid,2.260,755605
EQX,Equinox Gold Corp.,AMEX,,,35.9,sml,3.610,1139977
ERII,Energy Recovery Inc.,NASD,Industrial,Industrial Machinery,64.3,sml,22.220,174203
ERO,Ero Copper Corp.,NYSE,,,92.5,sml,15.670,67166
ESBA,Empire State Realty OP LP,AMEX,Real Estate,Industrial & Office REITs,44.9,sml,6.930,5775
ESRT,Empire State Realty Trust Inc.,NYSE,Real Estate,Industrial & Office REITs,55.2,sml,7.375,535526
ESTA,Establishment Labs Holdings Inc.,NASD,Health Care,Medical Supplies,85.6,sml,72.710,209655
ESTE,Earthstone Energy Inc.,NYSE,Energy,Exploration & Production,50.0,sml,13.985,698181
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,NYSE,,,51.5,sml,15.870,105391
ETV,Eaton Vance Tax Managed Buy-Write Opportunities Fund,NYSE,,,52.1,sml,12.985,147972
ETW,Eaton Vance Tax-Managed Global Buy-Write Opportunities Fund,NYSE,,,50.1,sml,7.970,151007
ETWO,"E2open Parent Holdings, Inc.",NYSE,,,40.3,sml,6.185,1382254
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,NYSE,,,60.0,sml,11.715,258962
EVBG,"Everbridge, Inc.",NASD,Technology,Software,35.1,sml,32.450,258293
EVCM,EverCommerce Inc.,NASD,Technology,Software,29.6,mid,10.005,125783
EVEX,"Eve Holding, Inc.",NYSE,,,2.4,mid,5.400,16131
EVOP,"EVO Payments, Inc.",NASD,Technology,Software,71.0,sml,33.860,166871
EVRI,Everi Holdings Inc.,NYSE,Consumer Discretionary,Gambling,79.2,sml,19.120,674323
EVT,Eaton Vance Tax Advantaged Dividend Income Fund,NYSE,,,53.8,sml,23.320,161300
EVV,Eaton Vance Limited Duration Income Fund,AMEX,,,67.7,sml,10.185,171793
EWCZ,European Wax Center Inc.,NASD,Consumer Staples,Personal Products,57.3,sml,18.520,99736
EXPI,eXp World Holdings Inc.,NASD,Real Estate,Real Estate Services,32.8,sml,12.465,720087
FBK,FB Financial Corp.,NYSE,Financial,Banks,54.4,sml,37.770,37555
FBMS,"First Bancshares, Inc.",NASD,Financial,Banks,72.3,sml,31.480,115568
FBNC,First Bancorp,NASD,Financial,Banks,78.0,sml,41.480,105884
FBRT,Franklin BSP Realty Trust Inc.,NYSE,Real Estate,Mortgage REITs,72.9,sml,14.080,153472
FCEL,"FuelCell Energy, Inc.",NASD,Technology,Renewable Energy Equipment,33.8,sml,3.335,3253656
FCF,First Commonwlth Fncl Pa,NYSE,Financial,Banks,86.0,sml,16.050,221911
FDP,Fresh Del Monte Produce,NYSE,Consumer Staples,Food Products,86.9,sml,31.420,80175
FFWM,First Foundation Inc.,NASD,Financial,Banks,35.9,sml,15.165,118461
FIGS,Figs Inc.,NYSE,Consumer Discretionary,Apparel Retailers,37.1,sml,9.210,3810211
FINV,FinVolution Group,NYSE,Financial,Consumer Finance,60.9,sml,5.075,304772
FLGT,"Fulgent Genetics, Inc.",NASD,Health Care,Health Care Providers,31.4,sml,33.375,129716
FLNG,Flex LNG Ltd.,NYSE,Industrial,Marine Transportation,86.2,sml,34.710,286798
FNA,Paragon 28 Inc.,NYSE,Health Care,Medical Equipment,56.7,sml,17.540,303100
FNGU,BMO REX MicroSectors FANG  Index 3X Leveraged ETN,NYSE,,,,,74.860,1018774
FORG,ForgeRock Inc.,NYSE,Technology,Software,74.6,sml,20.440,1581591
FPF,First Trust Intermediate Duration Preferred & Income Fund,NYSE,,,51.1,sml,17.790,130526
FREY,FREYR Battery,NYSE,,,34.9,sml,9.185,2254264
FRG,Franchise Group Inc,NASD,Consumer Discretionary,Special Consumer Services,37.4,sml,28.240,361062
FSLY,"Fastly, Inc.",NYSE,Technology,Software,93.6,sml,13.905,2357214
FSM,Fortuna Silver Mines Inc.,NYSE,Materials,Nonferrous Metals,74.7,sml,3.225,2308239
FTCH,Farfetch Ltd.,NYSE,Communication Services,Internet,0.8,mid,5.145,6636718
FVRR,Fiverr International Ltd.,NYSE,Industrial,Business Support Services,71.6,sml,39.900,325242
FWRG,First Watch Restaurant Group Inc.,NASD,Consumer Discretionary,Restaurants & Bars,46.0,sml,15.490,227901
GAB,"Gabelli Equity Trust, Inc.",NYSE,,,57.1,sml,5.760,470565
GABC,German American Bancorp,NASD,Financial,Banks,77.3,sml,39.650,17698
GAM,"General Amer Invs Co, Inc.",NYSE,Financial,Asset Managers,71.0,sml,38.410,17756
GB,Global Blue Group,NYSE,Technology,Computer Services,93.2,sml,6.990,6519
GBX,"Greenbrier Cos, Inc.",NYSE,Industrial,Commercial Vehicles,75.5,sml,31.970,156761
GDEN,"Golden Entertainment, Inc.",NASD,Consumer Discretionary,Gambling,69.7,sml,41.270,73928
GDOT,Green Dot Corp.,NYSE,Financial,Consumer Finance,50.3,sml,18.950,327280
GDV,Gabelli Dividend & Income Trust,NYSE,,,62.3,sml,21.411,96512
GDYN,Grid Dynamics Holdings Inc.,NASD,Technology,Software,22.3,sml,11.750,230107
GEL,Genesis Energy L P,NYSE,Energy,Pipelines,76.2,sml,11.630,331670
GENI,Genius Sports Limited,NYSE,Communication Services,Internet,76.9,sml,4.890,250562
GEO,"GEO Group, Inc.",NYSE,Real Estate,Specialty REITs,39.0,sml,8.765,1424789
GERN,Geron Corp.,NASD,Health Care,Biotechnology,82.9,sml,2.775,1858088
GES,"Guess?, Inc.",NYSE,Consumer Discretionary,Apparel Retailers,79.7,sml,21.210,244337
GET,Getnet Adquirencia E Servicos Para Meios De Pagamento S.A,NASD,Technology,Electronic Equipment,,,1.830,4427
GGAL,Grupo Financiero Galicia S.A. ADS,NASD,Financial,Banks,95.8,sml,13.400,358894
GGR,Gogoro Inc.,NASD,Consumer Discretionary,Recreational Products,31.2,sml,4.070,113853
GIC,Global Industrial Company,NYSE,Industrial,Industrial Suppliers,62.6,sml,28.085,31786
GLOP/PA,Gaslog Partners LP,NYSE,Energy,Exploration & Production,65.1,sml,24.420,4976
GLP,Global Partners LP,NYSE,Energy,Exploration & Production,88.1,sml,34.975,107540
GNK,Genco Shipping & Trading Ltd.,NYSE,Industrial,Marine Transportation,91.8,sml,19.210,980768
GNL,"Global Net Lease, Inc.",NYSE,Real Estate,Diversified REITs,76.7,sml,14.240,342867
GNUS,"Genius Brands International, Inc.",NASD,Communication Services,Entertainment,4.9,sml,3.150,390726
GOF,Guggenheim Strategic Opportunities Fund,NYSE,,,77.4,sml,17.040,571184
GOOS,Canada Goose Holdings Inc.,NYSE,Consumer Discretionary,Apparel Retailers,42.6,sml,18.735,368068
GPOR,Gulfport Energy Corp.,NYSE,Energy,Exploration & Production,29.1,sml,67.520,91801
GPRO,"GoPro, Inc.",NASD,Consumer Discretionary,Recreational Products,33.2,sml,5.215,763538
GRBK,"Green Brick Partners, Inc.",NYSE,Real Estate,Real Estate Development,90.2,sml,31.640,647394
GSBD,Goldman Sachs BDC Inc.,NYSE,Financial,Asset Managers,69.1,sml,15.979,391426
GSHD,"Goosehead Insurance, Inc.",NASD,Financial,Insurance Brokers,71.1,sml,46.860,143161
GSM,Ferroglobe PLC,NASD,Materials,Nonferrous Metals,40.5,sml,4.995,1386420
GTN,"Gray Television, Inc.",NYSE,Communication Services,Entertainment,22.9,sml,11.775,447219
GTY,Getty Realty Corp. Holding Co.,NYSE,Real Estate,Retail REITs,80.0,sml,34.585,103883
GVA,Granite Construction Inc.,NYSE,Industrial,Heavy Construction,92.6,sml,43.370,132837
HAIN,"Hain Celestial Group, Inc.",NASD,Consumer Staples,Food Products,32.2,sml,17.940,293732
HBI,"HanesBrands, Inc.",NYSE,Consumer Discretionary,Clothing & Accessories,2.0,mid,5.635,9619546
HBM,Hudbay Minerals Inc.,NYSE,Materials,Nonferrous Metals,52.6,sml,4.960,2022858
HCCI,"Heritage-Crystal Clean, Inc.",NASD,Industrial,Waste & Disposal Services,79.2,sml,36.250,39940
HCSG,"Healthcare Services Group, Inc.",NASD,Health Care,Health Care Providers,55.5,sml,13.390,502358
HEES,H&E Equipment Services Inc.,NASD,Industrial,Commercial Vehicles,96.6,sml,55.270,307294
HESM,Hess Midstream Partners LP,NYSE,Energy,Pipelines,45.7,sml,27.510,331908
HEXO,Hexo Corp.,NASD,Health Care,Pharmaceuticals,14.6,sml,1.700,539990
HFWA,Heritage Financial Corp.,NASD,Financial,Banks,66.6,sml,27.980,91517
HIBB,Hibbett Sports Inc.,NASD,Consumer Discretionary,Specialty Retailers,87.7,sml,72.290,298707
HIMX,Himax Technologies Inc.,NASD,Technology,Semiconductors,75.1,sml,7.450,286573
HLF,Herbalife Nutrition Ltd.,NYSE,Consumer Staples,Food Products,20.1,mid,19.620,390217
HLIT,"Harmonic, Inc.",NASD,Technology,Telecom Equipment,78.5,sml,13.355,326029
HLMN,Hillman Solutions Corp.,NASD,Industrial,Industrial Suppliers,63.9,sml,8.950,933511
HLX,"Helix Energy Solutions Group, Inc.",NYSE,Energy,Oil Equipment & Services,97.1,sml,8.280,1138983
HMN,Horace Mann Educators Corp.,NYSE,Financial,Property-Casualty Insurance,67.8,sml,37.000,68102
HMY,Harmony Gold Mining Co. Ltd.,NYSE,Materials,Gold Mining,23.4,mid,3.080,2183444
HNI,"Hon Industries, Inc.",NYSE,Consumer Discretionary,Furnishings,62.9,sml,31.410,92301
HOFV,Hall of Fame Resort & Entertainment Company,NASD,Communication Services,Entertainment,12.2,sml,9.800,10757
HOLI,"Hollysys Automation Technologies, Ltd.",NASD,Technology,Electronic Equipment,72.2,sml,18.410,134739
HOPE,"Hope Bancorp, Inc.",NASD,Financial,Banks,47.4,sml,12.875,228153
HPP,Hudson Pacific Properties Inc.,NYSE,Real Estate,Industrial & Office REITs,21.8,sml,9.320,868910
HQH,H&Q Healthcare Inv Fund,NYSE,,,55.1,sml,17.995,81966
HRT,HireRight Holdings Corp.,NYSE,Industrial,Business Support Services,27.4,sml,11.107,100344
HSKA,Heska Corp.,NASD,Health Care,Pharmaceuticals,43.5,sml,82.380,53851
HTD,John Hancock Tax- Advantaged Dividend Income Fund,NYSE,,,55.6,sml,23.140,56658
HTLD,"Heartland Express, Inc.",NASD,Industrial,Trucking,67.9,sml,16.240,134088
HURN,Huron Consulting Group Inc.,NASD,Industrial,Business Support Services,74.6,sml,70.630,76387
HWKN,"Hawkins Chemical, Inc.",NASD,Materials,Specialty Chemicals,68.1,sml,40.550,23318
HYGV,FlexShares High Yield Value-Scored Bond Index Fund,AMEX,,,61.8,sml,40.580,52570
HYT,"Blackrock Corporate High Yield Fund VI, Inc.",NYSE,,,56.9,sml,8.940,901953
